出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1100717,11006,4106,雃博,生技醫療業," $193,985.00 ",206657,173709,-6.131899718,11.67239464,1157304,925346,25.06716407,-
1100717,11006,4108,懷特,生技醫療業," $19,812.00 ",16292,7268,21.60569605,172.5921849,80384,36423,120.6957142,懷特血寶凍晶注射劑及專為癌症患者輔助治療的保健品「懷特耆力」需求持續增強，故當月業績較去年同期大幅成長172.59%。
1100717,11006,4119,旭富,生技醫療業," $62,243.00 ",67778,169230,-8.166366668,-63.21987827,500198,1512250,-66.92359068,因火災影響產線，目前廠內產能為0，租賃廠房產能貢獻仍有限
1100717,11006,4133,亞諾法,生技醫療業," $44,424.00 ",47627,30459,-6.725176895,45.84851768,238582,203229,17.39564727,-
1100717,11006,4137,麗豐-KY,生技醫療業," $412,375.00 ",429038,309618,-3.883805164,33.18831592,2373282,1572574,50.91703157,累計新台幣營收較去年同期增加超50%，係去年受新冠疫情影響。公司採取應變措施後，營收逐步恢復正常。
1100717,11006,4141,龍燈-KY,生技醫療業," $920,919.00 ",767085,730514,20.05436164,26.06452443,4738692,4385665,8.049566029,-
1100717,11006,4142,國光生,生技醫療業," $68,932.00 ",17106,51715,302.9697182,33.2920816,94946,430092,-77.92425807,累計營收減少主因為國內四價流感疫苗提前於109年第四季出貨。
1100717,11006,4148,全宇生技-KY,生技醫療業," $204,754.00 ",154976,166410,32.1198121,23.0418845,973275,609004,59.81422125,"本年累計營收較去年增加59.81%,主係因客戶訂單需求增加。"
1100717,11006,4155,訊映,生技醫療業," $88,984.00 ",126531,104273,-29.674151,-14.66247255,596455,690088,-13.56826955,-
1100717,11006,4164,承業醫,生技醫療業," $141,842.00 ",142630,244227,-0.552478441,-41.92206431,1084046,1187817,-8.7362784,-
1100717,11006,4190,佐登-KY,生技醫療業," $216,093.00 ",219619,225262,-1.60550772,-4.07037139,1406020,1171469,20.02195534,-
1100717,11006,4306,炎洲,塑膠工業," $1,620,354.00 ",1488094,1111835,8.887879395,45.7369124,8594853,6453284,33.18572373,-
1100717,11006,4414,如興,紡織纖維," $1,058,692.00 ",929443,2164325,13.90607063,-51.08442586,7560100,8150885,-7.248108641,受新冠肺炎及去年同期海外防疫用品供不應求影響，導致本期營收較去年同期減少。
1100717,11006,4426,利勤,紡織纖維," $50,270.00 ",65759,75551,-23.5541903,-33.46216463,390819,610107,-35.94254778,-
1100717,11006,4438,廣越,紡織纖維," $1,416,273.00 ",1337459,1568350,5.892816154,-9.69662384,4947971,5020443,-1.443537951,-
1100717,11006,4439,冠星-KY,紡織纖維," $605,513.00 ",649910,327801,-6.831253558,84.71969274,3317769,2485533,33.48320059,去年受疫情影響致營收下降
1100717,11006,4526,東台,電機機械," $1,096,909.00 ",991786,803785,10.59936317,36.46796096,4736123,3913701,21.01392007,-
1100717,11006,4532,瑞智,電機機械," $2,087,730.00 ",1970258,1956520,5.96226484,6.70629485,12108341,9460337,27.9905885,-
1100717,11006,4536,拓凱,其他," $579,124.00 ",581625,609219,-0.430002149,-4.939931289,3832577,3183731,20.38005095,-
1100717,11006,4540,全球傳動,電機機械," $310,356.00 ",310702,240190,-0.111360725,29.21270661,1533954,1242604,23.44672961,-
1100717,11006,4545,銘鈺,電子零組件業," $301,566.00 ",185761,159575,62.34085734,88.98073006,1100765,848543,29.72412712,主係自動化業務營收貢獻，故使集團整體營收增加。
1100717,11006,4551,智伸科,汽車工業," $731,657.00 ",753440,549680,-2.891139308,33.10598894,4506301,3028013,48.82039806,-
1100717,11006,4552,力達-KY,電機機械," $407,460.00 ",366149,379260,11.28256529,7.435532352,1996826,1600883,24.73278809,-
1100717,11006,4555,氣立,電機機械," $199,222.00 ",186931,145586,6.575153399,36.84145454,1017538,746649,36.28063521,-
1100717,11006,4557,永新-KY,汽車工業," $163,785.00 ",166069,104524,-1.37533194,56.6960698,895768,663121,35.08364235,營業收入增加56.70%，為去年同期美洲及東南亞市場受疫情影響，今年客戶持續補充庫存及卡鉗訂單增加，致營業收入大幅成長。
1100717,11006,4560,強信-KY,電機機械," $152,747.00 ",152281,80766,0.306013226,89.12289825,764687,531243,43.94297901,主係因訂單回流，產品銷售增加所致
1100717,11006,4562,穎漢,電機機械," $80,430.00 ",60754,60737,32.38634493,32.42339925,386503,326686,18.31024286,-
1100717,11006,4564,元翎,電機機械," $224,051.00 ",211498,173116,5.935280712,29.42246817,1177716,982136,19.91373903,-
1100717,11006,4566,時碩工業,電機機械," $325,734.00 ",342378,229524,-4.861293658,41.91718513,2167815,1619508,33.85639342,-
1100717,11006,4571,鈞興-KY,電機機械," $232,788.00 ",198983,148143,16.9888885,57.13736052,1369253,786238,74.15248309,客戶訂單增加
1100717,11006,4572,駐龍,電機機械," $38,519.00 ",33177,27286,16.10151611,41.16763175,178337,212153,-15.93943993,-
1100717,11006,4576,大銀微系統,電機機械," $276,457.00 ",252284,183445,9.581661937,50.70293548,1489278,1195037,24.62191547,主係新冠肺炎疫情影響趨緩，帶動市場景氣需求提升所致。
1100717,11006,4581,光隆精密-KY,汽車工業," $98,293.00 ",81931,73680,19.97046295,33.40526602,492997,419307,17.57423558,-
1100717,11006,4720,德淵,化學工業," $269,418.00 ",289020,253895,-6.782229603,6.113944741,1693455,1379607,22.74908724,-
1100717,11006,4722,國精化,化學工業," $412,672.00 ",348321,252817,18.47462542,63.22952966,2297147,1799007,27.68971994,"本月營收較去年同期增加63.23%,主受海運缺櫃影響,導致上月部分貨物延至本月出貨."
1100717,11006,4737,華廣,生技醫療業," $155,828.00 ",126419,122062,23.26311709,27.66299094,876386,712817,22.9468433,-
1100717,11006,4739,康普,化學工業," $561,730.00 ",621067,435872,-9.554041673,28.87499082,3517945,2590606,35.79621911,-
1100717,11006,4746,台耀,生技醫療業," $286,468.00 ",251523,278860,13.89336164,2.728250735,1569155,1450350,8.191471024,-
1100717,11006,4755,三福化,化學工業," $352,041.00 ",336226,377813,4.703681452,-6.821364008,1959990,1840884,6.47004374,-
1100717,11006,4763,材料-KY,化學工業," $231,760.00 ",219753,210144,5.463861699,10.28627988,1306169,1068030,22.29703285,-
1100717,11006,4764,雙鍵,化學工業," $283,963.00 ",283085,209591,0.310154194,35.48434809,1518361,1193927,27.17368817,-
1100717,11006,4766,南寶,化學工業," $1,608,624.00 ",1434501,1166193,12.13822786,37.93806,8892071,7080085,25.59271534,-
1100717,11006,4807,日成-KY,貿易百貨," $163,103.00 ",157309,91443,3.683196766,78.3657579,906488,788989,14.89234958,6月份起我司產業逐步轉旺，全渠道客戶銷況亦持續增長，且在疫情影響全球物流的考量下提前下單，致6月份營收較去年同期大增。
1100717,11006,4904,遠傳,通信網路業," $6,681,451.00 ",6457443,6163166,3.468989196,8.409395431,40333756,38063579,5.964171157,-
1100717,11006,4906,正文,通信網路業," $2,193,212.00 ",2252259,1927143,-2.621678945,13.80639631,11793027,8288671,42.27886473,-
1100717,11006,4912,聯德控股-KY,電子零組件業," $600,963.00 ",445076,381138,35.02480475,57.67595989,3450205,2005231,72.06022648,去年因新冠狀病毒疫情、全球經濟停&#28382;及工廠停工外；今年客戶拉貨力道強，持續趕工出貨，導致兩期差異較大。
1100717,11006,4915,致伸,電子零組件業," $5,274,949.00 ",5106162,4546725,3.305555131,16.0164514,33607396,29775520,12.86921605,-
1100717,11006,4916,事欣科,電腦及週邊設備業," $240,752.00 ",233729,160830,3.004761925,49.69346515,1119665,2404223,-53.42923681,主因對恩德(1528)喪失控制力，故未予納入合併營收，致累計營收變動逾50%。
1100717,11006,4919,新唐,半導體業," $3,748,237.00 ",3371012,1089535,11.19025978,244.0217157,20687169,5194297,298.2669647,本公司109/09/01完成對日本Panasonic Corporation半導體相關事業之併購，自完成日起該事業併入本公司合併財務報告
1100717,11006,4927,泰鼎-KY,電子零組件業," $1,096,507.00 ",1126261,1004673,-2.641838792,9.140685576,6753294,5587818,20.85744382,6月份自結數
1100717,11006,4930,燦星網,電器電纜," $931,241.00 ",928529,781955,0.292074884,19.09137994,5369671,3543610,51.531094,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收109年6月累積扣除110,186仟元。"
1100717,11006,4934,太極,光電業," $140,898.00 ",162379,193671,-13.22892739,-27.24878789,927971,1068094,-13.11897642,-
1100717,11006,4935,茂林-KY,光電業," $904,442.00 ",856320,1037464,5.619628176,-12.82184249,5400389,4281724,26.12650885,-
1100717,11006,4938,和碩,電腦及週邊設備業," $88,868,602.00 ",90320534,109942110,-1.607532568,-19.16782205,488817031,606321109,-19.37984284,無
1100717,11006,4942,嘉彰,光電業," $768,333.00 ",724299,672173,6.079533452,14.30584091,4207048,3206594,31.19989621,-
1100717,11006,4943,康控-KY,電子零組件業," $241,524.00 ",200812,303782,20.27368882,-20.49430183,1391160,1849787,-24.79350325,-
1100717,11006,4952,凌通,半導體業," $325,457.00 ",320698,262423,1.483950633,24.01999825,1672794,1215808,37.58702032,-
1100717,11006,4956,光鋐,光電業," $160,821.00 ",144604,101792,11.21476584,57.98982238,894165,559307,59.87016075,係因去年度受疫情影響所致
1100717,11006,4958,臻鼎-KY,電子零組件業," $10,302,627.00 ",9932908,8606645,3.722162734,19.705495,56958921,44002507,29.44471777,-
1100717,11006,4960,誠美材,光電業," $900,246.00 ",945488,710058,-4.785042222,26.7848542,5493987,4306137,27.58504897,-
1100717,11006,4961,天鈺,半導體業," $2,066,705.00 ",2051590,800734,0.736745646,158.101317,9874025,4305440,129.3383487,本月營收較去年同期增加主係顯示器驅動IC出貨量增加所致
1100717,11006,4967,十銓,半導體業," $718,123.00 ",625146,1099228,14.8728457,-34.6702413,3868460,3752853,3.080509682,-
1100717,11006,4968,立積,半導體業," $531,973.00 ",588711,490223,-9.637666019,8.516532272,3476395,2027082,71.49750232,因客戶需求增加及產能提升
1100717,11006,4976,佳凌,光電業," $147,173.00 ",147153,95165,0.013591296,54.65034414,913862,450522,102.8451441,本月營收較去年同期增加主要係因客戶需求增加所致
1100717,11006,4977,眾達-KY,通信網路業," $230,377.00 ",251628,290536,-8.445403532,-20.70621197,1467172,1474125,-0.471669635,-
1100717,11006,4989,榮科,電子零組件業," $395,875.00 ",413656,180732,-4.298499236,119.0397937,2122963,1349327,57.33495291,主係銅價上漲，造成營收增加，故較去年同期增加。
1100717,11006,4994,傳奇,資訊服務業," $226,356.00 ",243547,270159,-7.058596493,-16.21378522,1448245,1592371,-9.051031449,-
1100717,11006,4999,鑫禾,電子零組件業," $265,666.00 ",250316,274160,6.132248837,-3.098190837,1530962,1176127,30.16978609,-
1100717,11006,5007,三星,鋼鐵工業," $633,938.00 ",622722,321088,1.801124739,97.43434822,3499122,2281930,53.3404618,去年因新冠狀病毒疫情影響致營收減少，今年恢復正常
1100717,11006,5203,訊連,資訊服務業," $129,905.00 ",123230,137015,5.416700479,-5.18921286,797658,771641,3.371645623,-
1100717,11006,5215,科嘉-KY,電腦及週邊設備業," $276,530.00 ",319916,316912,-13.56168494,-12.74233857,1922557,1420045,35.38704759,-
1100717,11006,5225,東科-KY,其他電子業," $783,039.00 ",792872,627777,-1.240174959,24.73203064,4413209,3054349,44.48934945,-
1100717,11006,5234,達興材料,光電業," $358,728.00 ",366796,342691,-2.199587782,4.679726051,2165655,2181168,-0.711224445,-
1100717,11006,5243,乙盛-KY,光電業," $894,333.00 ",805256,797747,11.061948,12.10734732,5455792,3864327,41.18349715,-
1100717,11006,5258,虹堡,電腦及週邊設備業," $394,399.00 ",291274,348947,35.40480784,13.02547378,1764280,1761373,0.165041703,-
1100717,11006,5269,祥碩,半導體業," $529,420.00 ",497393,524699,6.438972804,0.899753954,3051124,2894683,5.404425977,-
1100717,11006,5283,禾聯碩,電器電纜," $582,438.00 ",705248,705448,-17.41373247,-17.43714632,3123342,2883968,8.300161444,-
1100717,11006,5284,jpp-KY,其他," $110,090.00 ",106529,93119,3.342751739,18.22506685,687545,657546,4.562266366,-
1100717,11006,5285,界霖,半導體業," $546,993.00 ",525281,373262,4.133406691,46.54398251,3091264,2074728,48.99610937,-
1100717,11006,5288,豐祥-KY,電機機械," $517,028.00 ",483069,322528,7.029844598,60.30484175,2780482,2045789,35.91245236,去年因疫情(COVID-19)影響，導致營收大幅滑落，而本期無此情形。
1100717,11006,5388,中磊,通信網路業," $3,589,606.00 ",3127606,3636546,14.7716816,-1.290785267,19583636,16055654,21.97345558,-
1100717,11006,5434,崇越,電子通路業," $3,487,524.00 ",3137696,3099993,11.14919992,12.50102823,19914043,18161677,9.648701494,-
1100717,11006,5469,瀚宇博,電子零組件業," $4,442,352.00 ",4520163,3984163,-1.721420223,11.50025739,25721194,20359477,26.33523936,無
1100717,11006,5471,松翰,半導體業," $507,430.00 ",519236,454012,-2.273725242,11.76576831,2961761,2325243,27.37425723,-
1100717,11006,5484,慧友,光電業," $56,649.00 ",52751,26822,7.389433376,111.2034897,237396,142646,66.42317345,主要係因車載產品訂單增加使營收成長
1100717,11006,5515,建國,建材營造," $470,414.00 ",546657,704816,-13.94713687,-33.25719053,2627885,3246856,-19.06370347,去年營收已排除停業單位營收
1100717,11006,5519,隆大,建材營造," $158,139.00 ",137350,116810,15.13578449,35.38138858,1914603,975490,96.27089975,本年累計增加主要係自建案J49案完工過戶認列房地銷售收入較多所致。
1100717,11006,5521,工信,建材營造," $345,084.00 ",287505,4196043,20.02712996,-91.77596607,1394910,5857446,-76.18569595,本月營收較去年同期減少92%，主因去年子公司出售土地存貨認列收入所致。
1100717,11006,5522,遠雄,建材營造," $1,771,356.00 ",1668953,1339874,6.13576296,32.20317731,9022924,10204999,-11.58329364,-
1100717,11006,5525,順天,建材營造," $27,817.00 ",45381,82199,-38.70342214,-66.15895571,274216,593056,-53.76220795,本月份母公司主要營收為租賃收入
1100717,11006,5531,鄉林,建材營造," $227,506.00 ",326667,384734,-30.35537719,-40.86667672,906690,1224567,-25.95831833,建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。
1100717,11006,5533,皇鼎,建材營造," $363,343.00 ",186049,103482,95.29425044,251.1171025,1624007,1660341,-2.188345647,本月營收較去年同期增加達50%以上，係兩期個案營收組成因子不同。
1100717,11006,5534,長虹,建材營造," $97,583.00 ",138630,292651,-29.60903123,-66.65550434,1063913,3583084,-70.30733859,本月較去年同期減少，係因「天際」個案減少完成產權移轉予客戶認列收入所致。
1100717,11006,5538,東明-KY,鋼鐵工業," $1,072,800.00 ",1084626,778283,-1.090329754,37.84189042,5695670,3965546,43.62889751,-
1100717,11006,5546,永固-KY,建材營造," $430,493.00 ",450101,452650,-4.356355574,-4.89495195,2512206,2258492,11.233779,-
1100717,11006,5607,遠雄港,航運業," $198,797.00 ",187437,148027,6.060703063,34.29779702,1112307,887706,25.30128218,-
1100717,11006,5608,四維航,航運業," $434,943.00 ",440341,208087,-1.225868134,109.019785,2016251,1243799,62.10424675,因整體運價上漲，致營收增加。
1100717,11006,5706,鳳凰,觀光事業," $3,209.00 ",9808,11959,-67.28181077,-73.16665273,47086,407421,-88.44291286,因新型冠狀病毒肺炎疫情影響國外團體旅遊
1100717,11006,5871,中租-KY,其他," $5,986,697.00 ",5927575,4761838,0.997406191,25.72239963,34458139,28241437,22.01269716,-
1100717,11006,5876,上海商銀,金融保險業," $3,347,963.00 ",2905287,2989633,15.23691119,11.9857521,19368890,18886458,2.554380498,-
1100717,11006,5880,合庫金,金融保險業," $4,525,083.00 ",4301933,4635559,5.187203055,-2.383229293,26389713,24181128,9.133506923,-
1100717,11006,5906,台南-KY,貿易百貨," $30,703.00 ",96302,110850,-68.11800378,-72.30221019,706620,802971,-11.99931255,本月營收較去年同期衰退，係受疫情影響所致。
1100717,11006,5907,大洋-KY,貿易百貨," $396,713.00 ",502307,351974,-21.02180539,12.71088205,2747531,1964908,39.83000731,-
1100717,11006,6005,群益證,金融保險業," $1,433,766.00 ",898584,1100348,59.55837184,30.30114109,6638071,3458112,91.9565069,經紀營收較去年增加所致
1100717,11006,6024,群益期,金融保險業," $217,245.00 ",236325,194095,-8.07362742,11.92714908,1297588,1198230,8.292064128,-
1100717,11006,6108,競國,電子零組件業," $759,597.00 ",794703,704291,-4.417499368,7.852719969,4537493,3910661,16.02879922,-
1100717,11006,6112,聚碩,資訊服務業," $1,033,923.00 ",847534,1510614,21.99192009,-31.55610897,5742002,7493918,-23.37783787,"Corex(PTY)LTD 110/1/4成為100%子公司，共同控制企業合併重編去年合併營收。本月較去年6月不含Corex減少404,297千元，減少28.11%"
1100717,11006,6115,鎰勝,電子零組件業," $605,730.00 ",607770,465943,-0.33565329,30.00087994,3550355,2632549,34.86377651,-
1100717,11006,6116,彩晶,光電業," $2,501,579.00 ",2814670,1377630,-11.12354201,81.58569427,15954230,7073658,125.5442658,主要為面板價格較去年同期上漲所致。
1100717,11006,6117,迎廣,電腦及週邊設備業," $219,899.00 ",187376,170399,17.35707881,29.04946625,1119321,1114298,0.450777081,-
1100717,11006,6120,達運,光電業," $1,573,586.00 ",1598966,1263667,-1.587275777,24.52536942,9427009,6018664,56.62959421,主要係業務量增加。
1100717,11006,6128,上福,電腦及週邊設備業," $411,020.00 ",403868,305394,1.770875633,34.58679607,2375045,2054313,15.61261599,-
1100717,11006,6133,金橋,電子零組件業," $82,224.00 ",88991,92816,-7.604139744,-11.41182555,454376,408359,11.26876107,-
1100717,11006,6136,富爾特,通信網路業," $46,673.00 ",52170,59454,-10.53670692,-21.49729202,305261,328621,-7.108492762,-
1100717,11006,6139,亞翔,其他電子業," $2,434,785.00 ",1721341,950466,41.44698813,156.167501,10126683,6244394,62.17239015,去年大陸地區受新冠肺炎疫情影響，現工程已漸漸步入正軌，以致本月營收較去年同期大幅度增加。
1100717,11006,6141,柏承,電子零組件業," $314,041.00 ",329697,259375,-4.748602505,21.07604819,1901989,1385421,37.28599465,資料係自行結算數
1100717,11006,6142,友勁,通信網路業," $238,342.00 ",182745,226294,30.42326739,5.324047478,1326255,1158827,14.44805825,-
1100717,11006,6152,百一,通信網路業," $303,743.00 ",294859,301892,3.012965519,0.613133173,1553988,1103678,40.80084952,-
1100717,11006,6153,嘉聯益,電子零組件業," $1,020,103.00 ",930165,1378891,9.669037214,-26.02004074,7086596,6776683,4.573225574,-
1100717,11006,6155,鈞寶,電子零組件業," $74,335.00 ",65467,50519,13.54575588,47.1426592,386458,292482,32.13052427,-
1100717,11006,6164,華興,光電業," $81,710.00 ",81169,59752,0.666510614,36.74856072,462731,397787,16.3263254,-
1100717,11006,6165,浪凡,其他," $246,650.00 ",218516,161,12.87502975,153098.7578,1240301,847,146334.5927,本公司100%持有旭瑞文化傳媒股份有限公司，合併基準日為109/08/17，合併後營收大幅提高。
1100717,11006,6166,凌華,電腦及週邊設備業," $951,831.00 ",574633,737089,65.64154861,29.13379524,4356774,4632878,-5.959664813,-
1100717,11006,6168,宏齊,光電業," $297,469.00 ",268661,182098,10.72280681,63.35654428,1520104,1152634,31.88089194,主係新增子公司、舊產品推廣及新產品發酵
1100717,11006,6172,互億,電腦及週邊設備業," $35,419.00 ",71920,42966,-50.75222469,-17.56505144,271335,211594,28.23378735,-
1100717,11006,6176,瑞儀,光電業," $4,628,479.00 ",4478330,5147902,3.352789991,-10.08999394,28099336,23799760,18.06562755,-
1100717,11006,6177,達麗,建材營造," $992,520.00 ",1636153,28335,-39.33819148,3402.805717,2658174,1719031,54.63211542,本期較去年同期增加，主要差異係本月有新完工個案過戶所致。
1100717,11006,6183,關貿,資訊服務業," $159,778.00 ",177228,182751,-9.846073984,-12.57065625,1023303,834668,22.60000383,-
1100717,11006,6184,大豐電,其他," $164,004.00 ",163797,165541,0.126375941,-0.928470892,985006,993042,-0.809230627,-
1100717,11006,6189,豐藝,電子通路業," $2,558,789.00 ",2736678,2025167,-6.500180145,26.34953068,15842550,12206136,29.79168838,-
1100717,11006,6191,精成科,電子零組件業," $2,244,622.00 ",2292371,1966698,-2.082952541,14.13150367,13285958,10121423,31.26571234,-
1100717,11006,6192,巨路,其他電子業," $501,201.00 ",414780,541190,20.83538261,-7.389087012,2979319,2890794,3.062307449,-
1100717,11006,6196,帆宣,其他電子業," $2,744,611.00 ",2711949,2006365,1.204373681,36.79519928,14578939,11285899,29.17835788,-
1100717,11006,6197,佳必琪,電子零組件業," $340,554.00 ",280766,320836,21.2946012,6.145819048,1785980,1572344,13.58710308,-
1100717,11006,6201,亞弘電,其他電子業," $330,612.00 ",278877,293068,18.55118923,12.81067875,1935281,1320183,46.59187401,-
1100717,11006,6202,盛群,半導體業," $591,271.00 ",555724,478743,6.396520575,23.50488676,3134778,2452808,27.80364382,-
1100717,11006,6205,詮欣,電子零組件業," $144,034.00 ",141918,141478,1.491001846,1.806641315,760689,693884,9.627689931,-
1100717,11006,6206,飛捷,電腦及週邊設備業," $388,358.00 ",379877,332652,2.232564751,16.74602888,2088858,2207848,-5.389410865,-
1100717,11006,6209,今國光,光電業," $278,484.00 ",295331,179194,-5.704446875,55.40922129,1669714,1193112,39.94612409,主要係因去年受疫情影響營收基期偏低所致
1100717,11006,6213,聯茂,電子零組件業," $2,798,606.00 ",2670958,2537891,4.779109218,10.27289982,15552413,13095198,18.76424473,-
1100717,11006,6214,精誠,資訊服務業," $2,607,508.00 ",1998491,2266077,30.47384251,15.067052,14170033,11623939,21.90388301,-
1100717,11006,6215,和椿,其他電子業," $226,217.00 ",166012,154855,36.26545069,46.08311001,981941,815703,20.37972154,-
1100717,11006,6216,居易,通信網路業," $66,831.00 ",79488,57502,-15.92315821,16.22378352,430041,409948,4.901353342,-
1100717,11006,6224,聚鼎,電子零組件業," $318,539.00 ",286470,127129,11.19454044,150.5636008,1366659,766687,78.25514193,認列子公司營業收入及客戶需求增加產能稼動力提升所致
1100717,11006,6225,天瀚,光電業," $1,297.00 ",1069,2833,21.32834425,-54.21814331,7181,7605,-5.575279421,數位影像產品出貨量減少所致
1100717,11006,6226,光鼎,光電業," $72,949.00 ",83454,56668,-12.5877729,28.73050046,445156,373103,19.31182542,-
1100717,11006,6230,尼得科超眾,電腦及週邊設備業," $788,889.00 ",780672,870014,1.052554722,-9.324562593,4804523,4006056,19.93149871,-
1100717,11006,6235,華孚,電腦及週邊設備業," $221,820.00 ",230958,132879,-3.956563531,66.93382702,1299208,830279,56.47848494,主要係因去年同期及去年累計受新型冠狀病毒影響造成低基期所致。
1100717,11006,6239,力成,半導體業," $7,063,121.00 ",6886318,6401211,2.567453318,10.34038715,39050087,38221804,2.167043188,-
1100717,11006,6243,迅杰,半導體業," $73,537.00 ",64869,45831,13.36231482,60.45253213,400720,277845,44.22429772,客戶端需求持續強勁，故公司六月份整體營收呈現成長。
1100717,11006,6251,定穎,電子零組件業," $1,266,301.00 ",1422999,906458,-11.01181378,39.69770249,7468757,5738037,30.16223144,-
1100717,11006,6257,矽格,半導體業," $1,446,778.00 ",1408402,974670,2.724790223,48.43772764,7709744,5616012,37.28147305,-
1100717,11006,6269,台郡,電子零組件業," $2,261,026.00 ",2399182,2106105,-5.758462676,7.355806097,14182246,11161454,27.06450253,-
1100717,11006,6271,同欣電,半導體業," $1,166,426.00 ",1156121,785026,0.891342688,48.5843781,6575846,4015858,63.74697512,投資之子公司營收併入
1100717,11006,6277,宏正,電腦及週邊設備業," $412,912.00 ",408314,380501,1.126094133,8.517980242,2452135,2235866,9.672717417,-
1100717,11006,6278,台表科,光電業," $5,512,866.00 ",5297090,3285644,4.073481855,67.78646743,27266736,17938323,52.00270393,本月營收及本年累計營收均較去年同期增加，主要是去年疫情影響，各客戶出貨減少，今年因疫情較緩和，各客戶出貨增加所致。
1100717,11006,6281,全國電,電子通路業," $1,982,553.00 ",2300211,1845310,-13.80995048,7.437395343,10465794,9615379,8.844321165,-
1100717,11006,6282,康舒,電子零組件業," $1,603,746.00 ",1685568,1622016,-4.854268709,-1.126376065,9780853,9928426,-1.486368534,-
1100717,11006,6283,淳安,其他電子業," $164,325.00 ",262762,124271,-37.46241846,32.2311722,1338551,543970,146.0707392,本月營收大幅上升，主係因109年8月合併新取得子公司營收所致。
1100717,11006,6285,啟碁,通信網路業," $5,085,059.00 ",5280326,5298150,-3.698010312,-4.021988807,30846123,28445375,8.439853579,-
1100717,11006,6288,聯嘉,汽車工業," $269,836.00 ",288306,360759,-6.406387658,-25.20325203,1829532,1491467,22.66660945,-
1100717,11006,6289,華上,光電業," $4,909.00 ",5401,5802,-9.109424181,-15.3912444,36834,34196,7.714352556,-
1100717,11006,6405,悅城,光電業," $48,289.00 ",46275,46010,4.352242031,4.953271028,236682,218771,8.187099753,-
1100717,11006,6409,旭隼,其他電子業," $1,349,170.00 ",1333536,1289081,1.172371799,4.661382799,7521619,6406711,17.40218967,-
1100717,11006,6412,群電,電子零組件業," $3,194,441.00 ",3270273,3069396,-2.318827817,4.073928551,19609284,15945822,22.9744318,-
1100717,11006,6414,樺漢,電腦及週邊設備業," $8,401,461.00 ",7432676,7165842,13.03413468,17.24317952,42949540,36788854,16.74606662,-
1100717,11006,6415,矽力-KY,半導體業," $1,775,131.00 ",1710065,1060393,3.80488461,67.40312318,9440323,6154431,53.39067088,"部份終端產品的需求持續上升,且本公司在產品佈局上更加完整, 故營收較去年同期增幅較大"
1100717,11006,6416,瑞祺電通,通信網路業," $432,315.00 ",385523,576143,12.13727845,-24.96394124,2359379,2720460,-13.2727921,-
1100717,11006,6426,統新,通信網路業," $37,873.00 ",45997,70906,-17.66202144,-46.58703072,264532,356539,-25.8055921,-
1100717,11006,6431,光麗-KY,光電業," $59,510.00 ",4042,3173,1372.290945,1775.512134,91072,77303,17.81172788,本月營收，因對轉投資ACIM持有股權達51%，故將ACIM之6月營收合併納入，故造成整體營收大幅上升
1100717,11006,6438,迅得,其他電子業," $489,291.00 ",380486,262153,28.59632155,86.64329609,2246511,1507416,49.03059275,本公司機台依客戶需求客製化生產，因應客戶訂單需求與交期，本月出貨交機量較去年同期為多，致本月營收較去年同期增加比重較多。
1100717,11006,6442,光聖,通信網路業," $229,758.00 ",254075,174920,-9.570796025,31.35033158,1416793,1136330,24.68147457,-
1100717,11006,6443,元晶,光電業," $434,782.00 ",484116,414694,-10.19053285,4.844053688,2510180,2229215,12.60376411,-
1100717,11006,6449,鈺邦,電子零組件業," $235,707.00 ",242363,189941,-2.746293782,24.09485051,1364852,996714,36.93516897,-
1100717,11006,6451,訊芯-KY,半導體業," $348,935.00 ",419198,383572,-16.7612918,-9.030116901,2257269,2117836,6.583748694,-
1100717,11006,6456,GIS-KY,光電業," $12,900,582.00 ",12569272,11877489,2.635872627,8.613714565,61344395,56585353,8.410377859,-
1100717,11006,6464,台數科,其他," $362,783.00 ",331897,355132,9.305899119,2.154410191,2144512,2200415,-2.540566211,-
1100717,11006,6477,安集,光電業," $128,420.00 ",87311,307398,47.08341446,-58.22354082,499786,793022,-36.97703216,本月模組銷售量較去年同期減少，故整體合併營收下降。
1100717,11006,6491,晶碩,生技醫療業," $459,785.00 ",443216,291454,3.738357821,57.7555978,2527142,1556833,62.32582429,因代工訂單增加，故業績提升
1100717,11006,6504,南六,其他," $553,125.00 ",605182,880097,-8.601875138,-37.15181395,3562417,4133282,-13.81142153,-
1100717,11006,6505,台塑化,油電燃氣業," $45,492,052.00 ",52926645,32091100,-14.04697577,41.75909208,275272311,217460887,26.58474579,0
1100717,11006,6515,穎崴,半導體業," $238,668.00 ",217915,257634,9.523438038,-7.361605999,1188250,1460780,-18.6564712,-
1100717,11006,6525,捷敏-KY,半導體業," $389,744.00 ",384192,328699,1.445110778,18.57170238,2217799,1733174,27.96170494,-
